date,distance,time,heart_rate,speed,duration
2022-05-10,15160,2022-05-10T22:22:31Z,152,3.842449373856235,2.602506637573242
2022-05-10,15170,2022-05-10T22:22:34Z,153,3.310184503761254,3.020979642868042
2022-05-10,15180,2022-05-10T22:22:37Z,153,3.126097203694818,3.1988768577575684
2022-05-10,15190,2022-05-10T22:22:40Z,154,3.1809073240732713,3.1437571048736572
2022-05-10,15200,2022-05-10T22:22:43Z,155,3.09360767135493,3.2324719429016113
2022-05-10,15210,2022-05-10T22:22:46Z,156,3.5999055887187104,2.77785062789917
2022-05-10,15220,2022-05-10T22:22:49Z,156.40188005794215,3.6605816743652,2.7318062782287598
2022-05-10,15230,2022-05-10T22:22:52Z,158,3.3151010720342016,3.0164992809295654
2022-05-10,15240,2022-05-10T22:22:55Z,159.64841457973773,3.0959413924821466,3.2300353050231934
2022-05-10,15250,2022-05-10T22:22:59Z,160,2.9521765867696472,3.387331247329712
2022-05-10,15260,2022-05-10T22:23:02Z,161,2.8461594052677275,3.5135066509246826
2022-05-10,15270,2022-05-10T22:23:05Z,161,3.0520072660741224,3.2765321731567383
2022-05-10,15280,2022-05-10T22:23:09Z,161,3.107326877614718,3.218200206756592
2022-05-10,15290,2022-05-10T22:23:12Z,161,3.1990742425077947,3.1259043216705322
2022-05-10,15300,2022-05-10T22:23:15Z,160,3.422359639775838,2.9219605922698975
2022-05-10,15310,2022-05-10T22:23:18Z,159,3.2486288046826433,3.0782217979431152
2022-05-10,15320,2022-05-10T22:23:21Z,158.12570995442553,3.38336380076029,2.9556384086608887
2022-05-10,15330,2022-05-10T22:23:23Z,160.1521155788723,4.934846278443756,2.0264055728912354
2022-05-10,15340,2022-05-10T22:23:26Z,162,3.359469456954771,2.9766604900360107
2022-05-10,15350,2022-05-10T22:23:29Z,161.81476624177193,3.2717612320962255,3.056457757949829
2022-05-10,15360,2022-05-10T22:23:32Z,159.78027870548252,3.2954494116430615,3.03448748588562
2022-05-10,15370,2022-05-10T22:23:35Z,158.21313456343665,3.3406680931575825,2.993413209915161
2022-05-10,15380,2022-05-10T22:23:38Z,161,3.2333266600375685,3.092789888381958
2022-05-10,15390,2022-05-10T22:23:41Z,161,3.2036944459190417,3.12139630317688
2022-05-10,15400,2022-05-10T22:23:44Z,161,3.1318400900088625,3.1930110454559326
2022-05-10,15410,2022-05-10T22:23:47Z,161.97467397208956,2.98121042443915,3.354342222213745
2022-05-10,15420,2022-05-10T22:23:51Z,163,3.0648890234724693,3.262760877609253
2022-05-10,15430,2022-05-10T22:23:54Z,164.49928881174608,3.065741202512322,3.2618539333343506
2022-05-10,15440,2022-05-10T22:23:57Z,165,2.876038820007167,3.4770045280456543
2022-05-10,15450,2022-05-10T22:24:01Z,166,3.069982251167391,3.257347822189331
2022-05-10,15460,2022-05-10T22:24:04Z,166,2.983403902484617,3.3518760204315186
2022-05-10,15470,2022-05-10T22:24:08Z,165,2.840377543736375,3.5206587314605713
